flight_number,is_summer_vacation,is_holyday,f_month,week_day,company,arrival_country,depurture_country,flight_type,weather_dep,weather_arr,punctuality,f_status,scheduled_arr_time,scheduled_dep_time,updated_arr_time,updated_dep_time,webcite,time_info_taken801,false,false,8,6,,,Greece,,,,,landed,2.9.2022 13:20:00,2.9.2022 11:40:00,,2.9.2022 12:05:00,https://airlabs.co/,02-09-2022  16:47:547698,false,false,8,6,Aeromexico,Israel,United Kingdom,,,,,scheduled,3.9.2022 4:45:00,2.9.2022 23:50:00,,,https://airlabs.co/,02-09-2022  16:51:46
690,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:05:00,2.9.2022 19:00:00,,,https://airlabs.co/,02-09-2022  16:51:46
9122,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:05:00,2.9.2022 19:00:00,,,https://airlabs.co/,02-09-2022  16:51:46
8778,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:10:00,2.9.2022 18:20:00,,,https://airlabs.co/,02-09-2022  16:51:46
3316,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:10:00,2.9.2022 18:20:00,,,https://airlabs.co/,02-09-2022  16:51:46
5269,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:10:00,2.9.2022 18:20:00,,,https://airlabs.co/,02-09-2022  16:51:46
7085,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:10:00,2.9.2022 19:20:00,,,https://airlabs.co/,02-09-2022  16:51:46
7710,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:10:00,2.9.2022 21:15:00,,,https://airlabs.co/,02-09-2022  16:51:46
7710,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:10:00,2.9.2022 21:15:00,,,https://airlabs.co/,02-09-2022  16:51:46
9110,false,false,8,6,,,,,,,slightly late,scheduled,2.9.2022 23:10:00,2.9.2022 17:45:00,2.9.2022 23:15:00,2.9.2022 18:15:00,https://airlabs.co/,02-09-2022  16:51:46
1603,false,false,8,6,,,,,,,slightly late,scheduled,2.9.2022 23:10:00,2.9.2022 17:45:00,2.9.2022 23:15:00,2.9.2022 18:15:00,https://airlabs.co/,02-09-2022  16:51:46
1535,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:20:00,2.9.2022 20:45:00,,,https://airlabs.co/,02-09-2022  16:51:46
2345,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:45:00,2.9.2022 20:10:00,,,https://airlabs.co/,02-09-2022  16:51:46
1807,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:45:00,2.9.2022 20:10:00,,,https://airlabs.co/,02-09-2022  16:51:46
7027,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:55:00,2.9.2022 18:55:00,2.9.2022 23:42:00,,https://airlabs.co/,02-09-2022  16:51:46
167,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:55:00,2.9.2022 18:55:00,2.9.2022 23:42:00,,https://airlabs.co/,02-09-2022  16:51:46
3440,false,false,8,6,,,,,,,,scheduled,3.9.2022 0:15:00,2.9.2022 19:30:00,,,https://airlabs.co/,02-09-2022  16:51:46
779,false,false,8,6,,,,,,,,scheduled,3.9.2022 0:15:00,2.9.2022 22:10:00,,,https://airlabs.co/,02-09-2022  16:51:46
684,false,false,8,6,,,,,,,,cancelled,3.9.2022 0:15:00,2.9.2022 20:35:00,,,https://airlabs.co/,02-09-2022  16:51:46
7097,false,false,8,6,,,,,,,,cancelled,3.9.2022 0:15:00,2.9.2022 20:35:00,,,https://airlabs.co/,02-09-2022  16:51:46
859,false,false,8,6,,,,,,,,scheduled,3.9.2022 0:40:00,2.9.2022 21:15:00,,,https://airlabs.co/,02-09-2022  16:51:46
514,false,false,8,6,,,,,,,,scheduled,3.9.2022 1:55:00,2.9.2022 21:25:00,,,https://airlabs.co/,02-09-2022  16:51:46
928,false,false,8,6,,,,,,,,scheduled,3.9.2022 2:00:00,2.9.2022 23:55:00,,,https://airlabs.co/,02-09-2022  16:51:46
1528,false,false,8,6,,,,,,,,scheduled,3.9.2022 2:00:00,2.9.2022 23:55:00,,,https://airlabs.co/,02-09-2022  16:51:46
7381,false,false,8,7,,Israel,,,,,,scheduled,3.9.2022 3:50:00,3.9.2022 0:30:00,,,https://airlabs.co/,02-09-2022  16:51:46
5288,false,false,8,7,,,,,,,,scheduled,3.9.2022 4:35:00,3.9.2022 0:45:00,,,https://airlabs.co/,02-09-2022  16:51:46
1286,false,false,8,7,,,,,,,,scheduled,3.9.2022 4:35:00,3.9.2022 0:45:00,,,https://airlabs.co/,02-09-2022  16:51:46
453,false,false,8,6,,,,,,,,scheduled,3.9.2022 4:45:00,2.9.2022 23:50:00,,,https://airlabs.co/,02-09-2022  16:51:46
84,false,false,8,6,,,,,,,,scheduled,3.9.2022 9:55:00,2.9.2022 23:25:00,,,https://airlabs.co/,02-09-2022  16:51:46
80,false,false,8,6,,,,,,,,scheduled,3.9.2022 10:00:00,2.9.2022 23:35:00,,,https://airlabs.co/,02-09-2022  16:51:46
8198,false,false,8,6,,,,,,,,scheduled,3.9.2022 10:00:00,2.9.2022 23:35:00,,,https://airlabs.co/,02-09-2022  16:51:46
2083,false,false,8,7,,,,,,,,scheduled,3.9.2022 14:25:00,3.9.2022 9:25:00,,,https://airlabs.co/,02-09-2022  16:51:46
7025,false,false,8,7,,,,,,,,scheduled,3.9.2022 14:50:00,3.9.2022 10:00:00,,,https://airlabs.co/,02-09-2022  16:51:46
165,false,false,8,7,,,,,,,,scheduled,3.9.2022 14:50:00,3.9.2022 10:00:00,,,https://airlabs.co/,02-09-2022  16:51:46
90,false,false,8,7,,,,,,,,scheduled,3.9.2022 16:20:00,3.9.2022 5:55:00,,,https://airlabs.co/,02-09-2022  16:51:46
72,false,false,8,7,,,,,,,,scheduled,3.9.2022 16:40:00,3.9.2022 5:45:00,,,https://airlabs.co/,02-09-2022  16:51:46
146,false,false,8,7,,,,,,,,scheduled,3.9.2022 17:00:00,3.9.2022 5:59:00,,,https://airlabs.co/,02-09-2022  16:51:46
4498,false,false,8,7,,,,,,,,scheduled,3.9.2022 17:00:00,3.9.2022 5:59:00,,,https://airlabs.co/,02-09-2022  16:51:46
234,false,false,8,7,,,,,,,,scheduled,3.9.2022 17:35:00,3.9.2022 6:50:00,,,https://airlabs.co/,02-09-2022  16:51:46
52,false,false,8,7,,,,,,,,scheduled,3.9.2022 18:00:00,3.9.2022 5:35:00,,,https://airlabs.co/,02-09-2022  16:51:46
954,false,false,8,7,,,,,,,,scheduled,3.9.2022 20:00:00,3.9.2022 5:55:00,,,https://airlabs.co/,02-09-2022  16:51:46
