flight_number,is_summer_vacation,is_holyday,f_month,week_day,company,arrival_country,depurture_country,flight_type,weather_dep,weather_arr,punctuality,f_status,scheduled_arr_time,scheduled_dep_time,updated_arr_time,updated_dep_time,webcite,time_info_taken461,false,false,8,7,,Israel,Netherlands,,,,,scheduled,4.9.2022 2:35:00,3.9.2022 22:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
388,false,false,8,1,,,,,,,,scheduled,4.9.2022 3:45:00,4.9.2022 0:00:00,,,https://airlabs.co/,03-09-2022  22:05:29
761,false,false,8,7,,,,,,,ok,landed,3.9.2022 20:30:00,3.9.2022 17:45:00,3.9.2022 20:37:00,3.9.2022 17:54:00,https://airlabs.co/,03-09-2022  22:05:29
810,false,false,8,1,,,,,,,,scheduled,4.9.2022 3:50:00,4.9.2022 0:30:00,,,https://airlabs.co/,03-09-2022  22:05:29
8255,false,false,8,7,,,,,,,,scheduled,3.9.2022 23:00:00,3.9.2022 20:50:00,,,https://airlabs.co/,03-09-2022  22:05:29
234,false,false,8,1,,,,,,,,scheduled,4.9.2022 17:35:00,4.9.2022 6:50:00,,,https://airlabs.co/,03-09-2022  22:05:29
1525,false,false,8,1,,,,,,,,scheduled,4.9.2022 12:10:00,4.9.2022 8:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
5799,false,false,8,1,,,,,,,,scheduled,4.9.2022 11:50:00,4.9.2022 7:15:00,,,https://airlabs.co/,03-09-2022  22:05:29
140,false,false,8,1,,,,,,,,scheduled,4.9.2022 17:20:00,4.9.2022 5:35:00,,,https://airlabs.co/,03-09-2022  22:05:29
8429,false,false,8,7,,,,,,,slightly late,landed,3.9.2022 19:10:00,3.9.2022 15:55:00,3.9.2022 19:50:00,3.9.2022 16:38:00,https://airlabs.co/,03-09-2022  22:05:29
2393,false,false,8,1,,,,,,,,scheduled,4.9.2022 15:55:00,4.9.2022 11:45:00,,,https://airlabs.co/,03-09-2022  22:05:29
153,false,false,8,7,,,,,,,,active,3.9.2022 22:30:00,3.9.2022 19:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
1286,false,false,8,1,,,,,,,,scheduled,4.9.2022 4:35:00,4.9.2022 0:45:00,,,https://airlabs.co/,03-09-2022  22:05:29
3257,false,false,8,1,,,,,,,,scheduled,4.9.2022 8:35:00,4.9.2022 5:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
7413,false,false,8,7,,,,,,,very late,active,3.9.2022 21:05:00,3.9.2022 19:15:00,3.9.2022 22:54:00,3.9.2022 20:45:00,https://airlabs.co/,03-09-2022  22:05:29
690,false,false,8,7,,,,,,,slightly late,active,3.9.2022 23:05:00,3.9.2022 19:00:00,3.9.2022 23:45:00,3.9.2022 19:52:00,https://airlabs.co/,03-09-2022  22:05:29
1528,false,false,8,7,,,,,,,,scheduled,4.9.2022 2:00:00,3.9.2022 23:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
8,false,false,8,1,,,,,,,,scheduled,4.9.2022 17:20:00,4.9.2022 6:50:00,,,https://airlabs.co/,03-09-2022  22:05:29
5900,false,false,8,1,,,,,,,,scheduled,4.9.2022 10:00:00,4.9.2022 5:40:00,,,https://airlabs.co/,03-09-2022  22:05:29
326,false,false,8,1,,,,,,,,scheduled,4.9.2022 4:40:00,4.9.2022 0:15:00,,,https://airlabs.co/,03-09-2022  22:05:29
151,false,false,8,7,,,,,,,,scheduled,4.9.2022 3:45:00,3.9.2022 23:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
693,false,false,8,7,,,,,,,very late,landed,3.9.2022 18:40:00,3.9.2022 17:10:00,,3.9.2022 20:13:00,https://airlabs.co/,03-09-2022  22:05:29
9122,false,false,8,7,,,,,,,slightly late,active,3.9.2022 23:05:00,3.9.2022 19:00:00,3.9.2022 23:45:00,3.9.2022 19:52:00,https://airlabs.co/,03-09-2022  22:05:29
84,false,false,8,7,,,,,,,,scheduled,4.9.2022 9:55:00,3.9.2022 23:25:00,,,https://airlabs.co/,03-09-2022  22:05:29
25,false,false,8,1,,,,,,,,scheduled,4.9.2022 9:20:00,4.9.2022 5:40:00,,,https://airlabs.co/,03-09-2022  22:05:29
2325,false,false,8,1,,,,,,,,scheduled,4.9.2022 11:10:00,4.9.2022 7:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
6754,false,false,8,1,,,,,,,,scheduled,4.9.2022 11:30:00,4.9.2022 8:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
456,false,false,8,7,,,,,,,,scheduled,4.9.2022 1:50:00,3.9.2022 23:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
2372,false,false,8,1,,,,,,,,scheduled,4.9.2022 16:00:00,4.9.2022 11:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
